PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Shi, Wenjiao; Liu, Jiyuan; Du, Zhengping; Song, Yinjun; Chen, Chuanfa; Yue, Tianxiang								Surface modelling of soil pH								GEODERMA				150	1-2			113	119		10.1016/j.geoderma.2009.01.020			APR 15 2009	2009										42							WOS:000265342800013		
J	Lefebvre, A.; Thompson, C. E. L.; Collins, K. J.; Amos, C. L.								Use of a high-resolution profiling sonar and a towed video camera to map a Zostera marina bed, Solent, UK								ESTUARINE COASTAL AND SHELF SCIENCE				82	2			323	334		10.1016/j.ecss.2009.01.027			APR 10 2009	2009										24							WOS:000265011300017		
J	Cuneo, P.; Jacobson, C. R.; Leishman, M. R.								Landscape-scale detection and mapping of invasive African Olive (Olea europaea L. ssp cuspidata Wall ex G. Don Ciferri) in SW Sydney, Australia using satellite remote sensing								APPLIED VEGETATION SCIENCE				12	2			145	154		10.1111/j.1654-109X.2009.01010.x			APR 9 2009	2009										21							WOS:000267484100002		
J	Yan, Xiaoyuan; Akiyama, Hiroko; Yagi, Kazuyuki; Akimoto, Hajime								Global estimations of the inventory and mitigation potential of methane emissions from rice cultivation conducted using the 2006 Intergovernmental Panel on Climate Change Guidelines								GLOBAL BIOGEOCHEMICAL CYCLES				23						GB2002	10.1029/2008GB003299			APR 3 2009	2009										130							WOS:000264861100001		
J	Bernier, Eveline; Gosselin, Pierre; Badard, Thierry; Bedard, Yvan								Easier surveillance of climate-related health vulnerabilities through a Web-based spatial OLAP application								INTERNATIONAL JOURNAL OF HEALTH GEOGRAPHICS				8						18	10.1186/1476-072X-8-18			APR 3 2009	2009										16							WOS:000266044000001		
J	Yolasigmaz, Haci Ahmet; Keles, Sedat								Effects of Turkish forest management philosophy and applications on forest ecosystem structure and functions in Northeast Turkey: A case study in Sacinka Forest Management Planning Unit								AFRICAN JOURNAL OF AGRICULTURAL RESEARCH				4	4			389	401					APR 2009	2009										0							WOS:000266204500018		
J	Phillips, Rebecca; Beeri, Ofer; Scholljegerdes, Eric; Bjergaard, David; Hendrickson, John								Integration of geospatial and cattle nutrition information to estimate paddock grazing capacity in Northern US prairie								AGRICULTURAL SYSTEMS				100	1-3			72	79		10.1016/j.agsy.2009.01.002			APR 2009	2009										7							WOS:000265821900008		
J	Naz, B. S.; Ale, S.; Bowling, L. C.								Detecting subsurface drainage systems and estimating drain spacing in intensively managed agricultural landscapes								AGRICULTURAL WATER MANAGEMENT				96	4			627	637		10.1016/j.agwat.2008.10.002			APR 2009	2009										19							WOS:000264657700009		
J	Houdart, Marie; Tixier, Philippe; Lassoudiere, Andre; Saudubray, Frederic								Assessing pesticide pollution risk: from field to watershed								AGRONOMY FOR SUSTAINABLE DEVELOPMENT				29	2			321	327		10.1051/agro:2008042			APR-JUN 2009	2009										8							WOS:000265279500009		
J	Brownson, Ross C.; Hoehner, Christine M.; Day, Kristen; Forsyth, Ann; Sallis, James F.								Measuring the Built Environment for Physical Activity State of the Science								AMERICAN JOURNAL OF PREVENTIVE MEDICINE				36	4			S99	S123		10.1016/j.amepre.2009.01.005			APR 2009	2009						Conference on Measures of the Food and Built Environments - Enhancing Research Relevant to Policy on Diet, Physical Activity, and Weight	NOV 01-02, 2007		Bethesda, MD	450							WOS:000264407900004		
J	Matthews, Stephen A.; Moudon, Anne Vernez; Daniel, Mark								Work Group II: Using Geographic Information Systems for Enhancing Research Relevant to Policy on Diet, Physical Activity, and Weight								AMERICAN JOURNAL OF PREVENTIVE MEDICINE				36	4			S171	S176		10.1016/j.amepre.2009.01.011			APR 2009	2009										53							WOS:000264407900012		
J	Sallis, James F.								Measuring Physical Activity Environments: A Brief History								AMERICAN JOURNAL OF PREVENTIVE MEDICINE				36	4			S86	S92		10.1016/j.amepre.2009.01.002			APR 2009	2009										93							WOS:000264407900002		
J	Gebel, Klaus; Bauman, Adrian; Owen, Neville								Correlates of Non-Concordance between Perceived and Objective Measures of Walkability								ANNALS OF BEHAVIORAL MEDICINE				37	2			228	238		10.1007/s12160-009-9098-3			APR 2009	2009										122							WOS:000267029200013		
J	Tansey, Kevin; Chambers, Ian; Anstee, Andrew; Denniss, Anthony; Lamb, Alistair								Object-oriented classification of very high resolution airborne imagery for the extraction of hedgerows and field margin cover in agricultural areas								APPLIED GEOGRAPHY				29	2			145	157		10.1016/j.apgeog.2008.08.004			APR 2009	2009										40							WOS:000264661800001		
J	Murray, Alan T.; Tong, Daoqin								GIS and spatial analysis in the media								APPLIED GEOGRAPHY				29	2			250	259		10.1016/j.apgeog.2008.09.002			APR 2009	2009										28							WOS:000264661800010		
J	Kaiser, M. F.								Environmental changes, remote sensing, and infrastructure development: The case of Egypt's East Port Said harbour								APPLIED GEOGRAPHY				29	2			280	288		10.1016/j.apgeog.2008.09.008			APR 2009	2009										19							WOS:000264661800013		
J	Paterson, Alistair; Wilson, Andrew								Indigenous perceptions of contact at Inthanoona, Northwest Western Australia								ARCHAEOLOGY IN OCEANIA				44				99	111		10.1002/j.1834-4453.2009.tb00071.x			APR 2009	2009										6							WOS:000266718500010		
J	Nalbantcilar, M. Tahir; Guzel, Ahmet; Durduran, S. Savas								Assessment of Groundwater Vulnerability Contamination Potential of Konya, Turkey, Using Hydrogeological Specifications and GIS								ASIAN JOURNAL OF CHEMISTRY				21	4			2925	2934					APR 2009	2009										1							WOS:000264759100057		
J	Pearce, John L.; Rathbun, Stephen L.; Aguilar-Villalobos, Manuel; Naeher, Luke P.								Characterizing the spatiotemporal variability of PM2.5 in Cusco, Peru using kriging with external drift								ATMOSPHERIC ENVIRONMENT				43	12			2060	2069		10.1016/j.atmosenv.2008.10.060			APR 2009	2009										19							WOS:000264999900014		
J	Heard, Adrian R.; Coventry, Brendon J.; Milanowski, Bridget; Taylor, Danielle								The geography of melanoma in South Australia								AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH				33	2			105	108		10.1111/j.1753-6405.2009.00354.x			APR 2009	2009										3							WOS:000265031900002		
J	Gehrung, J.; Scholz, Y.								The application of simulated NPP data in improving the assessment of the spatial distribution of biomass in Europe								BIOMASS & BIOENERGY				33	4			712	720		10.1016/j.biombioe.2008.11.005			APR 2009	2009										14							WOS:000264904000019		
J	Hardy, Meredith D.								The St. Croix Archaeology Project and the Vescelius Collection: A Reexamination								BULLETIN OF THE PEABODY MUSEUM OF NATURAL HISTORY				50	1			99	118		10.3374/014.050.0108			APR 2009	2009						72nd Annual Meeting of the Society-for-American-Archaeology	2007	Soc Amer Archaeol	Chicago, IL	4							WOS:000268023900008		
J	Wagner, Sara E.; Burch, James B.; Hussey, Jim; Temples, Tom; Bolick-Aldrich, Susan; Mosley-Broughton, Catishia; Liu, Yuan; Hebert, James R.								Soil zinc content, groundwater usage, and prostate cancer incidence in South Carolina								CANCER CAUSES & CONTROL				20	3			345	353		10.1007/s10552-008-9248-0			APR 2009	2009										13							WOS:000263787000008		
J	Al-kheder, Sharaf; Haddad, Naif; Fakhoury, Leen; Baqaen, Suha								A GIS analysis of the impact of modern practices and polices on the urban heritage of Irbid, Jordan								CITIES				26	2			81	92		10.1016/j.cities.2008.12.003			APR 2009	2009										15							WOS:000265184000004		
J	Dasgupta, Susmita; Laplante, Benoit; Meisner, Craig; Wheeler, David; Yan, Jianping								The impact of sea level rise on developing countries: a comparative analysis								CLIMATIC CHANGE				93	3-4			379	388		10.1007/s10584-008-9499-5			APR 2009	2009										117							WOS:000264477100006		
J	Zhao, Y. W.; Qin, Y.; Chen, B.; Zhao, X.; Li, Y.; Yin, X. A.; Chen, G. Q.								GIS-based optimization for the locations of sewage treatment plants and sewage outfalls - A case study of Nansha District in Guangzhou City, China								COMMUNICATIONS IN NONLINEAR SCIENCE AND NUMERICAL SIMULATION				14	4			1746	1757		10.1016/j.cnsns.2007.12.016			APR 2009	2009										11							WOS:000264295800077		
J	Buccella, Agustina; Cechich, Alejandra; Fillottrani, Pablo								Ontology-driven geographic information integration: A survey of current approaches								COMPUTERS & GEOSCIENCES				35	4			710	723		10.1016/j.cageo.2008.02.033			APR 2009	2009						Fall Meeting of the American-Geophysical-Union	DEC, 2006	Amer Geophys Union	San Francisco, CA	53							WOS:000265475500004		
J	Lutz, M.; Sprado, J.; Klien, E.; Schubert, C.; Christ, I.								Overcoming semantic heterogeneity in spatial data infrastructures								COMPUTERS & GEOSCIENCES				35	4			739	752		10.1016/j.cageo.2007.09.017			APR 2009	2009						Fall Meeting of the American-Geophysical-Union	DEC, 2006	Amer Geophys Union	San Francisco, CA	36							WOS:000265475500006		
J	Bonter, David N.; Gauthreaux, Sidney A., Jr.; Donovan, Therese M.								Characteristics of Important Stopover Locations for Migrating Birds: Remote Sensing with Radar in the Great Lakes Basin								CONSERVATION BIOLOGY				23	2			440	448		10.1111/j.1523-1739.2008.01085.x			APR 2009	2009										43							WOS:000264272000028		
J	Bauer, Kenneth								On the politics and the possibilities of participatory mapping and GIS: using spatial technologies to study common property and land use change among pastoralists in Central Tibet								CULTURAL GEOGRAPHIES				16	2			229	252		10.1177/1474474008101518			APR 2009	2009						Conference on Indigenous Cartographies and Representational Politics	2005		Cornell Univ, Soc Humanities, Ithaca, NY	10							WOS:000265197800005		
J	Costa, S.; Coutinho, L.; Brito, A. G.; Nogueira, R.; Machado, A. P.; Salas, J. J.; Povoa, C.								Cost-effectiveness analysis for sustainable wastewater engineering and water resources management: a case study at Minho-Lima river basins (Portugal)								DESALINATION AND WATER TREATMENT				4	1-3			22	27		10.5004/dwt.2009.350			APR 2009	2009						2nd International Conference on Wastewater Treatment in Small Communities (SmallWat07)	NOV 11-15, 2007		Seville, SPAIN	2							WOS:000266712900006		
J	Biswajeet, Pradhan; Mardiana, Shafiee								Flood Hazrad Assessment for Cloud Prone Rainy Areas in a Typical Tropical Environment								DISASTER ADVANCES				2	2			7	15					APR 2009	2009										3							WOS:000267115600002		
J	Anbazhagan, P.								Liquefaction Hazard Mapping of Bangalore, South India								DISASTER ADVANCES				2	2			26	35					APR 2009	2009										3							WOS:000267115600004		
J	Baishakhi, Dutta; Vijaya, Shastry								Planning a Disaster using Information Technology: A Boon for the Eva								DISASTER ADVANCES				2	2			49	50					APR 2009	2009										1							WOS:000267115600007		
J	Ridefelt, Hanna; Boelhouwers, Jan; Eiken, Trond								Measurement of solifluction rates using multi-temporal aerial photography								EARTH SURFACE PROCESSES AND LANDFORMS				34	5			725	737		10.1002/esp.1773			APR 2009	2009										9							WOS:000265301800008		
J	Speed, James D. M.; Woodin, Sarah J.; Tommervik, Hans; Tamstorf, Mikkel P.; van der Wal, Rene								Predicting Habitat Utilization and Extent of Ecosystem Disturbance by an Increasing Herbivore Population								ECOSYSTEMS				12	3			349	359		10.1007/s10021-009-9227-7			APR 2009	2009										28							WOS:000264547300001		
J	Derickson, Kate Driscoll								Gendered, material, and partial knowledges: a feminist critique of neighborhood-level indicator systems								ENVIRONMENT AND PLANNING A				41	4			896	910		10.1068/a40255			APR 2009	2009										6							WOS:000265568300012		
J	Franke, Mark F. N.								Refugee registration as foreclosure of the freedom to move: the virtualisation of refugees' rights within maps of international protection								ENVIRONMENT AND PLANNING D-SOCIETY & SPACE				27	2			352	369		10.1068/d6807			APR 2009	2009										12							WOS:000265814800012		
J	Briggs, David J.; Sabel, Clive E.; Lee, Kayoung								Uncertainty in epidemiology and health risk and impact assessment								ENVIRONMENTAL GEOCHEMISTRY AND HEALTH				31	2			189	203		10.1007/s10653-008-9214-5			APR 2009	2009						MULTITUDE/SEGH Workshop 2007	JUN, 2007		Liverpool, ENGLAND	29							WOS:000263788300003		
J	Kouli, Maria; Soupios, Pantelis; Vallianatos, Filippos								Soil erosion prediction using the Revised Universal Soil Loss Equation (RUSLE) in a GIS framework, Chania, Northwestern Crete, Greece								ENVIRONMENTAL GEOLOGY				57	3			483	497		10.1007/s00254-008-1318-9			APR 2009	2009										88							WOS:000263870000001		
J	Oh, Hyun-Joo; Lee, Saro; Chotikasathien, Wisut; Kim, Chang Hwan; Kwon, Ju Hyoung								Predictive landslide susceptibility mapping using spatial information in the Pechabun area of Thailand								ENVIRONMENTAL GEOLOGY				57	3			641	651		10.1007/s00254-008-1342-9			APR 2009	2009										46							WOS:000263870000015		
J	Seabra, Vinicius Silva; da Silva, Gerson Cardoso, Jr.; Madureira Cruz, Carla Bernadete								The use of geoprocessing to assess vulnerability on the east coast aquifers of Rio de Janeiro State, Brazil								ENVIRONMENTAL GEOLOGY				57	3			665	674		10.1007/s00254-008-1345-6			APR 2009	2009										4							WOS:000263870000017		
J	Bahadur, K. C. Krishna								Mapping soil erosion susceptibility using remote sensing and GIS: a case of the Upper Nam Wa Watershed, Nan Province, Thailand								ENVIRONMENTAL GEOLOGY				57	3			695	705		10.1007/s00254-008-1348-3			APR 2009	2009										44							WOS:000263870000020		
J	Yan, C. Z.; Zhou, Y. M.; Song, X.; Duan, H. C.								Estimation of areas of sand and dust emission in the Hexi Corridor from a land cover database: an approach that combines remote sensing with GIS								ENVIRONMENTAL GEOLOGY				57	3			707	713		10.1007/s00254-008-1349-2			APR 2009	2009										5							WOS:000263870000021		
J	Elewa, H. H.; El Nahry, A. H.								Hydro-environmental status and soil management of the River Nile Delta, Egypt								ENVIRONMENTAL GEOLOGY				57	4			759	774		10.1007/s00254-008-1354-5			APR 2009	2009										8							WOS:000264174100004		
J	Tian, Y. C.; Zhou, Y. M.; Wu, B. F.; Zhou, W. F.								Risk assessment of water soil erosion in upper basin of Miyun Reservoir, Beijing, China								ENVIRONMENTAL GEOLOGY				57	4			937	942		10.1007/s00254-008-1376-z			APR 2009	2009										25							WOS:000264174100018		
J	Yanosky, Jeff D.; Paciorek, Christopher J.; Suh, Helen H.								Predicting Chronic Fine and Coarse Particulate Exposures Using Spatiotemporal Models for the Northeastern and Midwestern United States								ENVIRONMENTAL HEALTH PERSPECTIVES				117	4			522	529		10.1289/ehp.11692			APR 2009	2009										50							WOS:000264704500024		
J	Wu, Xiaoqing; Hu, Yuanman; He, Hong S.; Bu, Rencang; Onsted, Jeff; Xi, Fengming								Performance Evaluation of the SLEUTH Model in the Shenyang Metropolitan Area of Northeastern China								ENVIRONMENTAL MODELING & ASSESSMENT				14	2			221	230		10.1007/s10666-008-9154-6			APR 2009	2009										41							WOS:000264175700007		
J	Sheikh, Vahedberdi; Visser, Saskia; Stroosnijder, Leo								A simple model to predict soil moisture: Bridging Event and Continuous Hydrological (BEACH) modelling								ENVIRONMENTAL MODELLING & SOFTWARE				24	4			542	556		10.1016/j.envsoft.2008.10.005			APR 2009	2009										38							WOS:000262565100009		
J	Zhang, Yanli; Barten, Paul K.								Watershed Forest Management Information System (WFMIS)								ENVIRONMENTAL MODELLING & SOFTWARE				24	4			569	575		10.1016/j.envsoft.2008.10.006			APR 2009	2009										5							WOS:000262565100011		
J	Gunlu, Alkan; Baskent, Emin Zeki; Kadiogullari, Ali Ihsan; Altun, Lokman								Forest site classification using Landsat 7 ETM data: A case study of Ma double dagger ka-Ormanustu forest, Turkey								ENVIRONMENTAL MONITORING AND ASSESSMENT				151	1-4			93	104		10.1007/s10661-008-0252-3			APR 2009	2009										6							WOS:000263832800009		
J	Massas, I.; Ehaliotis, C.; Gerontidis, S.; Sarris, E.								Elevated heavy metal concentrations in top soils of an Aegean island town (Greece): total and available forms, origin and distribution								ENVIRONMENTAL MONITORING AND ASSESSMENT				151	1-4			105	116		10.1007/s10661-008-0253-2			APR 2009	2009										36							WOS:000263832800010		
J	Xu, Shenlai								An approach to analyzing the intensity of the daytime surface urban heat island effect at a local scale								ENVIRONMENTAL MONITORING AND ASSESSMENT				151	1-4			289	300		10.1007/s10661-008-0270-1			APR 2009	2009										15							WOS:000263832800027		
J	Alphan, Hakan; Doygun, Hakan; Unlukaplan, Yueksel I.								Post-classification comparison of land cover using multitemporal Landsat and ASTER imagery: the case of Kahramanmara angstrom, Turkey								ENVIRONMENTAL MONITORING AND ASSESSMENT				151	1-4			327	336		10.1007/s10661-008-0274-x			APR 2009	2009										21							WOS:000263832800031		
